x_m,y_m,value
18.1667,10.0000,2604.858895
18.3333,10.0000,2710.507571
18.5000,10.0000,2800.708522
18.6667,10.0000,2870.948978
18.8333,10.0000,2916.831851
19.0000,10.0000,2933.663905
19.1667,10.0000,2915.712204
19.3333,10.0000,2855.219618
19.5000,10.0000,2741.094613
19.6667,10.0000,2557.029958
19.8333,10.0000,2278.932648
20.0000,10.0000,1872.099298
20.1667,10.0000,1289.416879
20.3333,10.0000,472.655521
20.5000,10.0000,-640.817337
20.6667,10.0000,-2104.351859
20.8333,10.0000,-3941.991217
21.0000,10.0000,-6126.022209
21.1667,10.0000,-8559.113840
21.3333,10.0000,-11069.156619
21.5000,10.0000,-13422.836801
21.6667,10.0000,-15358.995694
21.8333,10.0000,-16636.356288
22.0000,10.0000,-17084.161135
22.1667,10.0000,-16641.044448
22.3333,10.0000,-15369.480831
22.5000,10.0000,-13440.830277
22.6667,10.0000,-11096.160745
22.8333,10.0000,-8595.627088
23.0000,10.0000,-6171.072001
23.1667,10.0000,-3993.165170
23.3333,10.0000,-2158.299164
23.5000,10.0000,-694.031751
23.6667,10.0000,423.016661
23.8333,10.0000,1244.882263
24.0000,10.0000,1832.521062
24.1667,10.0000,2242.452819
24.3333,10.0000,2520.363886
24.5000,10.0000,2700.078401
24.6667,10.0000,2805.524579
24.8333,10.0000,2853.585328
25.0000,10.0000,2856.529907
25.1667,10.0000,2823.611710
25.3333,10.0000,2762.018505
25.5000,10.0000,2677.523066
25.6667,10.0000,2575.020941
25.8333,10.0000,2458.925343
26.0000,10.0000,2333.328750
26.1667,10.0000,2201.950481
26.3333,10.0000,2068.018671
26.5000,10.0000,1934.241313
26.6667,10.0000,1802.900421
26.8333,10.0000,1675.971478
27.0000,10.0000,1555.144569
27.1667,10.0000,1441.715464
27.3333,10.0000,1336.429648
27.5000,10.0000,1239.398904
27.6667,10.0000,1150.152047
27.8333,10.0000,1067.794737
28.0000,10.0000,991.210823
28.1667,10.0000,919.253390
28.3333,10.0000,850.906506
28.5000,10.0000,785.410278
28.6667,10.0000,722.333860
28.8333,10.0000,661.578626
29.0000,10.0000,603.310706
29.1667,10.0000,547.847854
29.3333,10.0000,495.539966
29.5000,10.0000,446.676656
29.6667,10.0000,401.436539
29.8333,10.0000,359.874845
30.0000,10.0000,321.936571
0.0000,10.1667,24.742719
0.1667,10.1667,28.250534
0.3333,10.1667,32.029954
0.5000,10.1667,36.076533
0.6667,10.1667,40.379577
0.8333,10.1667,44.921602
1.0000,10.1667,49.678318
1.1667,10.1667,54.619702
1.3333,10.1667,59.712320
1.5000,10.1667,64.921879
1.6667,10.1667,70.213952
1.8333,10.1667,75.551978
2.0000,10.1667,80.895709
2.1667,10.1667,86.207077
2.3333,10.1667,91.468712
2.5000,10.1667,96.711120
2.6667,10.1667,102.034184
2.8333,10.1667,107.607925
3.0000,10.1667,113.650910
3.1667,10.1667,120.401798
3.3333,10.1667,128.102251
3.5000,10.1667,136.991148
3.6667,10.1667,147.286850
3.8333,10.1667,159.133666
4.0000,10.1667,172.521289
4.1667,10.1667,187.228673
4.3333,10.1667,202.855124
4.5000,10.1667,218.960294
4.6667,10.1667,235.264572
4.8333,10.1667,251.812475
5.0000,10.1667,269.010106
5.1667,10.1667,287.507022
5.3333,10.1667,307.965484
5.5000,10.1667,330.808270
5.6667,10.1667,356.042161
5.8333,10.1667,383.219769
6.0000,10.1667,411.544747
6.1667,10.1667,440.070743
6.3333,10.1667,467.918407
6.5000,10.1667,494.447207
6.6667,10.1667,519.355369
6.8333,10.1667,542.713612
7.0000,10.1667,564.947580
7.1667,10.1667,586.773318
7.3333,10.1667,609.079051
7.5000,10.1667,632.753198
7.6667,10.1667,658.483358
7.8333,10.1667,686.576159
8.0000,10.1667,716.854350
8.1667,10.1667,748.667632
8.3333,10.1667,781.014722
8.5000,10.1667,812.734717
8.6667,10.1667,842.705353
8.8333,10.1667,869.993406
9.0000,10.1667,893.932268
9.1667,10.1667,914.134469
9.3333,10.1667,930.462488
9.5000,10.1667,942.978004
9.6667,10.1667,951.881504
9.8333,10.1667,957.453679
10.0000,10.1667,960.015939
10.1667,10.1667,959.925217
10.3333,10.1667,957.597984
10.5000,10.1667,953.532192
10.6667,10.1667,948.288499
10.8333,10.1667,942.414496
11.0000,10.1667,936.334338
11.1667,10.1667,930.252854
11.3333,10.1667,924.119673
11.5000,10.1667,917.672578
11.6667,10.1667,910.550938
11.8333,10.1667,902.449878
12.0000,10.1667,893.271395
12.1667,10.1667,883.218529
12.3333,10.1667,872.784358
12.5000,10.1667,862.625235
12.6667,10.1667,853.369555
12.8333,10.1667,845.458671
13.0000,10.1667,839.105333
13.1667,10.1667,834.387081
13.3333,10.1667,831.412061
13.5000,10.1667,830.457508
13.6667,10.1667,832.007526
13.8333,10.1667,836.680700
14.0000,10.1667,845.093970
14.1667,10.1667,857.726259
14.3333,10.1667,874.824618
14.5000,10.1667,896.364785
14.6667,10.1667,922.064447
14.8333,10.1667,951.453687
15.0000,10.1667,984.012078
15.1667,10.1667,1019.363844
15.3333,10.1667,1057.482675
15.5000,10.1667,1098.825421
15.6667,10.1667,1144.322400
15.8333,10.1667,1195.208912
16.0000,10.1667,1252.759030
16.1667,10.1667,1318.028836
16.3333,10.1667,1391.698203
16.5000,10.1667,1474.032190
16.6667,10.1667,1564.918393
16.8333,10.1667,1663.921369
17.0000,10.1667,1770.327960
17.1667,10.1667,1883.191064
17.3333,10.1667,2001.370896
17.5000,10.1667,2123.531393
17.6667,10.1667,2248.032384
17.8333,10.1667,2372.712830
18.0000,10.1667,2494.666769
18.1667,10.1667,2610.179004
18.3333,10.1667,2714.922585
18.5000,10.1667,2804.338996
18.6667,10.1667,2873.955832
18.8333,10.1667,2919.387394
19.0000,10.1667,2935.924935
19.1667,10.1667,2917.801106
19.3333,10.1667,2857.220825
19.5000,10.1667,2743.069632
19.6667,10.1667,2559.044155
19.8333,10.1667,2281.077528
20.0000,10.1667,1874.493361
20.1667,10.1667,1292.179223
20.3333,10.1667,475.862778
20.5000,10.1667,-637.169373
20.6667,10.1667,-2100.362485
20.8333,10.1667,-3937.837996
21.0000,10.1667,-6121.920795
21.1667,10.1667,-8555.271108
21.3333,10.1667,-11065.733664
21.5000,10.1667,-13419.930744
21.6667,10.1667,-15356.638657
21.8333,10.1667,-16634.522088
22.0000,10.1667,-17082.769237
22.1667,10.1667,-16639.956542
22.3333,10.1667,-15368.493814
22.5000,10.1667,-13439.675632
22.6667,10.1667,-11094.521259
22.8333,10.1667,-8593.176986
23.0000,10.1667,-6167.536731
23.1667,10.1667,-3988.385501
23.3333,10.1667,-2152.276856
23.5000,10.1667,-686.937041
23.6667,10.1667,430.881526
23.8333,10.1667,1253.151241
24.0000,10.1667,1840.840555
24.1667,10.1667,2250.542824
24.3333,10.1667,2528.051264
24.5000,10.1667,2707.301743
24.6667,10.1667,2812.317899
24.8333,10.1667,2860.049211
25.0000,10.1667,2862.796391
25.1667,10.1667,2829.806881
25.3333,10.1667,2768.226813
25.5000,10.1667,2683.759352
25.6667,10.1667,2581.218004
25.8333,10.1667,2464.944116
26.0000,10.1667,2338.993240
26.1667,10.1667,2207.101079
26.3333,10.1667,2072.568259
26.5000,10.1667,1938.213981
26.6667,10.1667,1806.436359
26.8333,10.1667,1679.293484
27.0000,10.1667,1558.496638
27.1667,10.1667,1445.295159
27.3333,10.1667,1340.338067
27.5000,10.1667,1243.623879
27.6667,10.1667,1154.585985
27.8333,10.1667,1072.275222
28.0000,10.1667,995.566233
28.1667,10.1667,923.338601
28.3333,10.1667,854.621753
28.5000,10.1667,788.704150
28.6667,10.1667,725.195802
28.8333,10.1667,664.026995
29.0000,10.1667,605.380872
29.1667,10.1667,549.582747
29.3333,10.1667,496.983744
29.5000,10.1667,447.871127
29.6667,10.1667,402.419548
29.8333,10.1667,360.679821
30.0000,10.1667,322.592639
0.0000,10.3333,26.280684
0.1667,10.3333,30.037046
0.3333,10.3333,34.104516
0.5000,10.3333,38.481974
0.6667,10.3333,43.160578
0.8333,10.3333,48.122235
1.0000,10.3333,53.338187
1.1667,10.3333,58.768069
1.3333,10.3333,64.359546
1.5000,10.3333,70.047961
1.6667,10.3333,75.755411
1.8333,10.3333,81.390953
2.0000,10.3333,86.857849
2.1667,10.3333,92.075731
2.3333,10.3333,97.019539
2.5000,10.3333,101.762980
2.6667,10.3333,106.502057
2.8333,10.3333,111.537911
3.0000,10.3333,117.221448
3.1667,10.3333,123.888975
3.3333,10.3333,131.822947
3.5000,10.3333,141.246145
3.6667,10.3333,152.322306
3.8333,10.3333,165.127512
4.0000,10.3333,179.589880
4.1667,10.3333,195.444364
4.3333,10.3333,212.266884
4.5000,10.3333,229.612580
4.6667,10.3333,247.211255
4.8333,10.3333,265.123008
5.0000,10.3333,283.766131
5.1667,10.3333,303.790061
5.3333,10.3333,325.839187
5.5000,10.3333,350.300544
5.6667,10.3333,377.132747
5.8333,10.3333,405.837681
6.0000,10.3333,435.577801
6.1667,10.3333,465.386706
6.3333,10.3333,494.394427
6.5000,10.3333,522.001744
6.6667,10.3333,547.975156
6.8333,10.3333,572.467872
7.0000,10.3333,595.983936
7.1667,10.3333,619.294900
7.3333,10.3333,643.308659
7.5000,10.3333,668.894812
7.6667,10.3333,696.691639
7.8333,10.3333,726.941090
8.0000,10.3333,759.402904
8.1667,10.3333,793.379459
8.3333,10.3333,827.845347
8.5000,10.3333,861.637970
8.6667,10.3333,893.647072
8.8333,10.3333,922.951058
9.0000,10.3333,948.880352
9.1667,10.3333,971.022110
9.3333,10.3333,989.194319
9.5000,10.3333,1003.408383
9.6667,10.3333,1013.824438
9.8333,10.3333,1020.700538
10.0000,10.3333,1024.347174
10.1667,10.3333,1025.105549
10.3333,10.3333,1023.355066
10.5000,10.3333,1019.529622
10.6667,10.3333,1014.108543
10.8333,10.3333,1007.561998
11.0000,10.3333,1000.264115
11.1667,10.3333,992.413754
11.3333,10.3333,984.003290
11.5000,10.3333,974.855053
11.6667,10.3333,964.721307
11.8333,10.3333,953.424600
12.0000,10.3333,940.998010
12.1667,10.3333,927.770401
12.3333,10.3333,914.345572
12.5000,10.3333,901.464068
12.6667,10.3333,889.801947
12.8333,10.3333,879.807265
13.0000,10.3333,871.661159
13.1667,10.3333,865.378886
13.3333,10.3333,860.984868
13.5000,10.3333,858.660493
13.6667,10.3333,858.792877
13.8333,10.3333,861.917311
14.0000,10.3333,868.598676
14.1667,10.3333,879.309351
14.3333,10.3333,894.338990
14.5000,10.3333,913.745126
14.6667,10.3333,937.347347
14.8333,10.3333,964.778110
15.0000,10.3333,995.605762
15.1667,10.3333,1029.521208
15.3333,10.3333,1066.536394
15.5000,10.3333,1107.112641
15.6667,10.3333,1152.150048
15.8333,10.3333,1202.827096
16.0000,10.3333,1260.351122
16.1667,10.3333,1325.719450
16.3333,10.3333,1399.570536
16.5000,10.3333,1482.141495
16.6667,10.3333,1573.292585
16.8333,10.3333,1672.549473
17.0000,10.3333,1779.145050
17.1667,10.3333,1892.069742
17.3333,10.3333,2010.125093
17.5000,10.3333,2131.932947
17.6667,10.3333,2255.837624
17.8333,10.3333,2379.695237
18.0000,10.3333,2500.650962
18.1667,10.3333,2615.069851
18.3333,10.3333,2718.722148
18.5000,10.3333,2807.145024
18.6667,10.3333,2875.939687
18.8333,10.3333,2920.755888
19.0000,10.3333,2936.877087
19.1667,10.3333,2918.494229
19.3333,10.3333,2857.758165
19.5000,10.3333,2743.513462
19.6667,10.3333,2559.446297
19.8333,10.3333,2281.509713
20.0000,10.3333,1875.059100
20.1667,10.3333,1292.998919
20.3333,10.3333,477.039156
20.5000,10.3333,-635.587657
20.6667,10.3333,-2098.401419
20.8333,10.3333,-3935.595082
21.0000,10.3333,-6119.542141
21.1667,10.3333,-8552.919722
21.3333,10.3333,-11063.560049
21.5000,10.3333,-13418.051991
21.6667,10.3333,-15355.125957
21.8333,10.3333,-16633.392543
22.0000,10.3333,-17081.977900
22.1667,10.3333,-16639.388366
22.3333,10.3333,-15367.960078
22.5000,10.3333,-13438.922311
22.6667,10.3333,-11093.255999
22.8333,10.3333,-8591.116328
23.0000,10.3333,-6164.466806
23.1667,10.3333,-3984.220242
23.3333,10.3333,-2147.092971
23.5000,10.3333,-680.969392
23.6667,10.3333,437.286691
23.8333,10.3333,1259.611211
24.0000,10.3333,1847.015239
24.1667,10.3333,2256.195426
24.3333,10.3333,2533.078345
24.5000,10.3333,2711.732386
24.6667,10.3333,2816.289166
24.8333,10.3333,2863.766726
25.0000,10.3333,2866.487640
25.1667,10.3333,2833.674031
25.3333,10.3333,2772.406462
25.5000,10.3333,2688.297017
25.6667,10.3333,2586.063363
25.8333,10.3333,2469.968979
26.0000,10.3333,2344.029129
26.1667,10.3333,2211.988402
26.3333,10.3333,2077.205014
26.5000,10.3333,1942.589629
26.6667,10.3333,1810.638169
26.8333,10.3333,1683.479806
27.0000,10.3333,1562.843373
27.1667,10.3333,1449.933431
27.3333,10.3333,1345.306260
27.5000,10.3333,1248.851753
27.6667,10.3333,1159.914497
27.8333,10.3333,1077.500801
28.0000,10.3333,1000.490424
28.1667,10.3333,927.806229
28.3333,10.3333,858.539468
28.5000,10.3333,792.040355
28.6667,10.3333,727.968371
28.8333,10.3333,666.286185
29.0000,10.3333,607.193056
29.1667,10.3333,551.017982
29.3333,10.3333,498.107956
29.5000,10.3333,448.742276
29.6667,10.3333,403.086565
29.8333,10.3333,361.183099
30.0000,10.3333,322.965160
0.0000,10.5000,27.809581
0.1667,10.5000,31.821867
0.3333,10.5000,36.187452
0.5000,10.5000,40.908715
0.6667,10.5000,45.978374
0.8333,10.5000,51.376689
1.0000,10.5000,57.068405
1.1667,10.5000,62.999789
1.3333,10.5000,69.096030
1.5000,10.5000,75.259129
1.6667,10.5000,81.367132
1.8333,10.5000,87.278479
2.0000,10.5000,92.849061
2.1667,10.5000,97.969496
2.3333,10.5000,102.620636
2.5000,10.5000,106.927957
2.6667,10.5000,111.182792
2.8333,10.5000,115.806331
3.0000,10.5000,121.263413
3.1667,10.5000,127.967020
3.3333,10.5000,136.220681
3.5000,10.5000,146.214302
3.6667,10.5000,158.044102
3.8333,10.5000,171.711400
4.0000,10.5000,187.086823
4.1667,10.5000,203.879415
4.3333,10.5000,221.672537
4.5000,10.5000,240.053063
4.6667,10.5000,258.790999
4.8333,10.5000,277.977854
5.0000,10.5000,298.041236
5.1667,10.5000,319.612514
5.3333,10.5000,343.294457
5.5000,10.5000,369.419596
5.6667,10.5000,397.892075
5.8333,10.5000,428.170125
6.0000,10.5000,459.390146
6.1667,10.5000,490.580871
6.3333,10.5000,520.890689
6.5000,10.5000,549.762399
6.6667,10.5000,577.024727
6.8333,10.5000,602.903452
7.0000,10.5000,627.969645
7.1667,10.5000,653.039162
7.3333,10.5000,679.029834
7.5000,10.5000,706.785563
7.6667,10.5000,736.892444
7.8333,10.5000,769.528986
8.0000,10.5000,804.395606
8.1667,10.5000,840.750158
8.3333,10.5000,877.541209
8.5000,10.5000,913.595772
8.6667,10.5000,947.801748
8.8333,10.5000,979.235994
9.0000,10.5000,1007.221198
9.1667,10.5000,1031.328205
9.3333,10.5000,1051.352650
9.5000,10.5000,1067.283273
9.6667,10.5000,1079.261987
9.8333,10.5000,1087.532091
10.0000,10.5000,1092.384217
10.1667,10.5000,1094.121989
10.3333,10.5000,1093.060659
10.5000,10.5000,1089.545772
10.6667,10.5000,1083.959684
10.8333,10.5000,1076.690624
11.0000,10.5000,1068.068339
11.1667,10.5000,1058.298328
11.3333,10.5000,1047.431594
11.5000,10.5000,1035.391116
11.6667,10.5000,1022.055674
11.8333,10.5000,1007.383280
12.0000,10.5000,991.537417
12.1667,10.5000,974.962243
12.3333,10.5000,958.355028
12.5000,10.5000,942.523948
12.6667,10.5000,928.185498
12.8333,10.5000,915.801885
13.0000,10.5000,905.543760
13.1667,10.5000,897.391876
13.3333,10.5000,891.311547
13.5000,10.5000,887.401645
13.6667,10.5000,885.951505
13.8333,10.5000,887.401941
14.0000,10.5000,892.252680
14.1667,10.5000,900.963440
14.3333,10.5000,913.871971
14.5000,10.5000,931.132748
14.6667,10.5000,952.684796
14.8333,10.5000,978.274136
15.0000,10.5000,1007.556598
15.1667,10.5000,1040.274715
15.3333,10.5000,1076.453128
15.5000,10.5000,1116.527137
15.6667,10.5000,1161.336266
15.8333,10.5000,1211.974904
16.0000,10.5000,1269.560654
16.1667,10.5000,1335.014717
16.3333,10.5000,1408.925519
16.5000,10.5000,1491.507001
16.6667,10.5000,1582.613900
16.8333,10.5000,1681.771463
17.0000,10.5000,1788.207384
17.1667,10.5000,1900.896870
17.3333,10.5000,2018.614521
17.5000,10.5000,2139.945150
17.6667,10.5000,2263.193298
17.8333,10.5000,2386.187646
18.0000,10.5000,2506.077873
18.1667,10.5000,2619.279862
18.3333,10.5000,2721.659325
18.5000,10.5000,2808.871974
18.6667,10.5000,2876.626609
18.8333,10.5000,2920.638086
19.0000,10.5000,2936.197329
19.1667,10.5000,2917.452113
19.3333,10.5000,2856.484538
19.5000,10.5000,2742.076582
19.6667,10.5000,2557.882779
19.8333,10.5000,2279.862862
20.0000,10.5000,1873.405080
20.1667,10.5000,1291.448808
20.3333,10.5000,475.718122
20.5000,10.5000,-636.572137
20.6667,10.5000,-2098.987826
20.8333,10.5000,-3935.783182
21.0000,10.5000,-6119.393315
21.1667,10.5000,-8552.545095
21.3333,10.5000,-11063.100398
21.5000,10.5000,-13417.652643
21.6667,10.5000,-15354.909225
21.8333,10.5000,-16633.430472
22.0000,10.5000,-17082.269101
22.1667,10.5000,-16639.843904
22.3333,10.5000,-15368.403999
22.5000,10.5000,-13439.111429
22.6667,10.5000,-11092.920247
22.8333,10.5000,-8590.015168
23.0000,10.5000,-6162.450194
23.1667,10.5000,-3981.277215
23.3333,10.5000,-2143.370600
23.5000,10.5000,-676.751998
23.6667,10.5000,441.634965
23.8333,10.5000,1263.724066
24.0000,10.5000,1850.599142
24.1667,10.5000,2259.082199
24.3333,10.5000,2535.246067
24.5000,10.5000,2713.296018
24.6667,10.5000,2817.468472
24.8333,10.5000,2864.840334
25.0000,10.5000,2867.741254
25.1667,10.5000,2835.350813
25.3333,10.5000,2774.668310
25.5000,10.5000,2691.204481
25.6667,10.5000,2589.577835
25.8333,10.5000,2473.974933
26.0000,10.5000,2348.369909
26.1667,10.5000,2216.507696
26.3333,10.5000,2081.786257
26.5000,10.5000,1947.184881
26.6667,10.5000,1815.277113
26.8333,10.5000,1688.252017
27.0000,10.5000,1567.855439
27.1667,10.5000,1455.254471
27.3333,10.5000,1350.923338
27.5000,10.5000,1254.654107
27.6667,10.5000,1165.712578
27.8333,10.5000,1083.070340
28.0000,10.5000,1005.622552
28.1667,10.5000,932.345914
28.3333,10.5000,862.403271
28.5000,10.5000,795.214268
28.6667,10.5000,730.492565
28.8333,10.5000,668.234772
29.0000,10.5000,608.655153
29.1667,10.5000,552.083442
29.3333,10.5000,498.858605
29.5000,10.5000,449.247887
29.6667,10.5000,403.404115
29.8333,10.5000,361.357862
30.0000,10.5000,323.032544
0.0000,10.6667,29.292341
0.1667,10.6667,33.556868
0.3333,10.6667,38.216526
0.5000,10.6667,43.276847
0.6667,10.6667,48.731412
0.8333,10.6667,54.557622
1.0000,10.6667,60.711924
1.1667,10.6667,67.124988
1.3333,10.6667,73.697481
1.5000,10.6667,80.297346
1.6667,10.6667,86.760755
1.8333,10.6667,92.901985
2.0000,10.6667,98.540485
2.1667,10.6667,103.551367
2.3333,10.6667,107.933441
2.5000,10.6667,111.869751
2.6667,10.6667,115.743535
2.8333,10.6667,120.084091
3.0000,10.6667,125.453797
3.1667,10.6667,132.326068
3.3333,10.6667,141.011482
3.5000,10.6667,151.654277
3.6667,10.6667,164.270310
3.8333,10.6667,178.775166
4.0000,10.6667,194.978616
4.1667,10.6667,212.573810
4.3333,10.6667,231.175615
4.5000,10.6667,250.434140
4.6667,10.6667,270.187513
4.8333,10.6667,290.573319
5.0000,10.6667,312.026344
5.1667,10.6667,335.144774
5.3333,10.6667,360.470745
5.5000,10.6667,388.269407
5.6667,10.6667,418.390169
5.8333,10.6667,450.260180
6.0000,10.6667,483.009500
6.1667,10.6667,515.680587
6.3333,10.6667,547.450823
6.5000,10.6667,577.804784
6.6667,10.6667,606.623338
6.8333,10.6667,634.188445
7.0000,10.6667,661.119963
7.1667,10.6667,688.262094
7.3333,10.6667,716.531852
7.5000,10.6667,746.742949
7.6667,10.6667,779.429967
7.8333,10.6667,814.710709
8.0000,10.6667,852.226471
8.1667,10.6667,891.183331
8.3333,10.6667,930.485691
8.5000,10.6667,968.921427
8.6667,10.6667,1005.342885
8.8333,10.6667,1038.797415
9.0000,10.6667,1068.590456
9.1667,10.6667,1094.294726
9.3333,10.6667,1115.730172
9.5000,10.6667,1132.928827
9.6667,10.6667,1146.083927
9.8333,10.6667,1155.481267
10.0000,10.6667,1161.425896
10.1667,10.6667,1164.191339
10.3333,10.6667,1164.010988
10.5000,10.6667,1161.104038
10.6667,10.6667,1155.704675
10.8333,10.6667,1148.063568
11.0000,10.6667,1138.415486
11.1667,10.6667,1126.935200
11.3333,10.6667,1113.713313
11.5000,10.6667,1098.773599
11.6667,10.6667,1082.137193
11.8333,10.6667,1063.922182
12.0000,10.6667,1044.447536
12.1667,10.6667,1024.291526
12.3333,10.6667,1004.254835
12.5000,10.6667,985.216498
12.6667,10.6667,967.935065
12.8333,10.6667,952.891779
13.0000,10.6667,940.256991
13.1667,10.6667,929.990776
13.3333,10.6667,922.012617
13.5000,10.6667,916.347259
13.6667,10.6667,913.187778
13.8333,10.6667,912.876734
14.0000,10.6667,915.843889
14.1667,10.6667,922.534943
14.3333,10.6667,933.339956
14.5000,10.6667,948.518683
14.6667,10.6667,968.137788
14.8333,10.6667,992.059806
15.0000,10.6667,1020.021938
15.1667,10.6667,1051.802200
15.3333,10.6667,1087.413933
15.5000,10.6667,1127.238700
15.6667,10.6667,1172.028179
15.8333,10.6667,1222.768501
16.0000,10.6667,1280.467719
16.1667,10.6667,1345.956736
16.3333,10.6667,1419.768215
16.5000,10.6667,1502.099787
16.6667,10.6667,1592.823423
16.8333,10.6667,1691.501959
17.0000,10.6667,1797.404916
17.1667,10.6667,1909.537288
17.3333,10.6667,2026.677177
17.5000,10.6667,2147.378702
17.6667,10.6667,2269.886669
17.8333,10.6667,2391.963365
18.0000,10.6667,2510.719915
